data_set	title	movie_url	ust_url	lyrics_url
training_set	テロル	http://www.nicovideo.jp/watch/sm23699554		https://www5.atwiki.jp/hmiku/pages/29441.html
training_set	ディエス・イレ	http://www.nicovideo.jp/watch/sm14230034		https://www5.atwiki.jp/hmiku/pages/16980.html
training_set	ディスコミュニケーション	http://www.nicovideo.jp/watch/sm9382151		https://www5.atwiki.jp/hmiku/pages/8232.html
training_set	デンドロビウム・ファレノプシス	http://www.nicovideo.jp/watch/sm10656432		https://www5.atwiki.jp/hmiku/pages/9933.html
training_set	デンパラダイム	http://www.nicovideo.jp/watch/sm20688147		https://www5.atwiki.jp/hmiku/pages/25281.html
training_set	トゥインクル	http://www.nicovideo.jp/watch/sm15016420		https://www5.atwiki.jp/hmiku/pages/17233.html
training_set	トゥルー感情欠損	http://www.nicovideo.jp/watch/sm21871470		https://www5.atwiki.jp/hmiku/pages/26781.html
training_set	トエト	http://www.nicovideo.jp/watch/sm6183148		https://www5.atwiki.jp/hmiku/pages/4316.html
training_set	トオリスガリノダレカ	http://www.nicovideo.jp/watch/sm19633942		https://www5.atwiki.jp/hmiku/pages/23859.html
training_set	トップシークレット	http://www.nicovideo.jp/watch/sm12352782		https://www5.atwiki.jp/hmiku/pages/12366.html
training_set	トリノコシティ	http://www.nicovideo.jp/watch/sm11559163		https://www5.atwiki.jp/hmiku/pages/11134.html
training_set	ドッペル押し問答	http://www.nicovideo.jp/watch/sm22967724		https://www5.atwiki.jp/hmiku/pages/28552.html
training_set	ドナーソング	http://www.nicovideo.jp/watch/sm20584835		https://www5.atwiki.jp/hmiku/pages/25058.html
training_set	ドミノ倒シ	http://www.nicovideo.jp/watch/sm13306896		https://www5.atwiki.jp/hmiku/pages/13999.html
training_set	ドラッグスコア	http://www.nicovideo.jp/watch/sm25435058		https://www5.atwiki.jp/hmiku/pages/31251.html
training_set	ドレミファロンド	http://www.nicovideo.jp/watch/sm16719809		https://www5.atwiki.jp/hmiku/pages/20167.html
training_set	ドーナツホール	http://www.nicovideo.jp/watch/sm22138447		https://www5.atwiki.jp/hmiku/pages/27176.html
training_set	ナイトウォーカー	http://www.nicovideo.jp/watch/sm20914878		https://www5.atwiki.jp/hmiku/pages/25553.html
training_set	ナイトメア☆パーティーナイト	http://www.nicovideo.jp/watch/sm8667565		https://www5.atwiki.jp/hmiku/pages/7092.html
training_set	ナガレボシヨリハヤク	http://www.nicovideo.jp/watch/sm19813173	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/24208.html
training_set	ナキゴト	http://www.nicovideo.jp/watch/sm19323942		
training_set	ナゾトキ	http://www.nicovideo.jp/watch/sm10005591	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/9248.html
training_set	ナンカイレンアイ	http://www.nicovideo.jp/watch/sm16366329	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/19509.html
training_set	ニセモノ注意報	http://www.nicovideo.jp/watch/sm18060733	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/21906.html
training_set	ニビョウカン	http://www.nicovideo.jp/watch/sm16693218		https://www5.atwiki.jp/hmiku/pages/20127.html
training_set	ネオテニーラヴ	http://www.nicovideo.jp/watch/sm21162435		https://www5.atwiki.jp/hmiku/pages/25887.html
training_set	ネオロマンチスト	http://www.nicovideo.jp/watch/sm11701893		https://www5.atwiki.jp/hmiku/pages/11411.html
training_set	ネコミミアーカイブ	http://www.nicovideo.jp/watch/sm16812983		https://www5.atwiki.jp/hmiku/pages/20282.html
training_set	ネトゲ廃人シュプレヒコール	http://www.nicovideo.jp/watch/sm12441199		https://www5.atwiki.jp/hmiku/pages/12512.html
training_set	ノンデ・パナシーア	http://www.nicovideo.jp/watch/sm25154021		https://www5.atwiki.jp/hmiku/pages/31007.html
training_set	ノーマライズ	http://www.nicovideo.jp/watch/sm13328173		https://www5.atwiki.jp/hmiku/pages/14033.html
training_set	ハイドアユートピア	http://www.nicovideo.jp/watch/sm13305655		https://www5.atwiki.jp/hmiku/pages/14024.html
training_set	ハイファイガールHD	http://www.nicovideo.jp/watch/sm15078196		https://www5.atwiki.jp/hmiku/pages/17367.html
training_set	ハイファイレイヴァー	http://www.nicovideo.jp/watch/sm16712655	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/20159.html
training_set	ハジメテノオト	http://www.nicovideo.jp/watch/sm1274898		https://www5.atwiki.jp/hmiku/pages/34.html
training_set	ハルニキミト	http://www.nicovideo.jp/watch/sm13920294		https://www5.atwiki.jp/hmiku/pages/14901.html
training_set	ハローラフター	http://www.nicovideo.jp/watch/sm19695136	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/23959.html
training_set	ハロ／ハワユ	http://www.nicovideo.jp/watch/sm11448603		https://www5.atwiki.jp/hmiku/pages/10980.html
training_set	ハンドメイドミライ	http://www.nicovideo.jp/watch/sm19891613		https://www5.atwiki.jp/hmiku/pages/24293.html
training_set	ハートブレイク・ヘッドライン	http://www.nicovideo.jp/watch/sm18220406		https://www5.atwiki.jp/hmiku/pages/22078.html
training_set	バイオロイド	http://www.nicovideo.jp/watch/sm17848224		https://www5.atwiki.jp/hmiku/pages/21700.html
training_set	バイビーベイビーサヨウナラ	http://www.nicovideo.jp/watch/sm8359269	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/6874.html
training_set	バスルームガーデン	http://www.nicovideo.jp/watch/sm11900398	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/11689.html
training_set	バベル	http://www.nicovideo.jp/watch/sm13367851		https://www5.atwiki.jp/hmiku/pages/7341.html
training_set	バレリーコ	http://www.nicovideo.jp/watch/sm24108252		https://www5.atwiki.jp/hmiku/pages/29969.html
training_set	パラジクロロベンゼン	http://www.nicovideo.jp/watch/sm8269164		https://www5.atwiki.jp/hmiku/pages/6647.html
training_set	パラダイス明晰夢	http://www.nicovideo.jp/watch/nm16203218		https://www5.atwiki.jp/hmiku/pages/19210.html
training_set	パラダイムシフト	http://www.nicovideo.jp/watch/sm9659561		https://www5.atwiki.jp/hmiku/pages/28242.html
training_set	パラノイド	http://www.nicovideo.jp/watch/sm21604528		https://www5.atwiki.jp/hmiku/pages/26408.html
training_set	パラメタ	http://www.nicovideo.jp/watch/sm16212632		https://www5.atwiki.jp/hmiku/pages/19226.html
training_set	パンダヒーロー	http://www.nicovideo.jp/watch/sm13386216		https://www5.atwiki.jp/hmiku/pages/14114.html
training_set	パンプキンヘッドスプーキィダンス	http://www.nicovideo.jp/watch/sm12607047		https://www5.atwiki.jp/hmiku/pages/12798.html
training_set	パーフェクト生命	http://www.nicovideo.jp/watch/sm27304884		
training_set	ヒト（リ）ゴト	http://www.nicovideo.jp/watch/sm8489764		https://www5.atwiki.jp/hmiku/pages/6877.html
training_set	ビフォーアフター	http://www.nicovideo.jp/watch/sm15818643		https://www5.atwiki.jp/hmiku/pages/18554.html
training_set	ピアノ×フォルテ×スキャンダル	http://www.nicovideo.jp/watch/sm5597663		https://www5.atwiki.jp/hmiku/pages/3431.html
training_set	ピアノ・レッスン	https://www.youtube.com/watch?v=MekABpEB1m8		https://www5.atwiki.jp/hmiku/pages/5725.html
training_set	ピエロ	http://www.nicovideo.jp/watch/sm11224129		https://www5.atwiki.jp/hmiku/pages/13368.html
training_set	ピリオド	http://www.nicovideo.jp/watch/sm12647084		https://www5.atwiki.jp/hmiku/pages/15057.html
training_set	ファインダー	http://www.nicovideo.jp/watch/sm1952223		https://www5.atwiki.jp/hmiku/pages/144.html
training_set	ファブリケーション	http://www.nicovideo.jp/watch/sm20999578		
training_set	フィジカルハイダー	http://www.nicovideo.jp/watch/sm28100317		
training_set	フォーマルハウト	http://www.nicovideo.jp/watch/sm27693321		https://www5.atwiki.jp/hmiku/pages/10638.html
training_set	フライトタイム	http://www.nicovideo.jp/watch/sm14800650		https://www5.atwiki.jp/hmiku/pages/11484.html
training_set	フレル	http://www.nicovideo.jp/watch/sm15748403		https://www5.atwiki.jp/hmiku/pages/18569.html
training_set	ブラック★ロックシューター	http://www.nicovideo.jp/watch/sm3645817	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/1241.html
training_set	ブランダズ -Brand as-	http://www.nicovideo.jp/watch/sm14535200		https://www5.atwiki.jp/hmiku/pages/16235.html
training_set	ブリキノダンス	http://www.nicovideo.jp/watch/sm20296308		https://www5.atwiki.jp/hmiku/pages/24743.html
training_set	ブレス	http://www.nicovideo.jp/watch/sm11631062		https://www5.atwiki.jp/hmiku/pages/11455.html
training_set	プレイ	http://www.nicovideo.jp/watch/sm23563050		https://www5.atwiki.jp/hmiku/pages/29298.html
training_set	プロディジーの憂愁	http://www.nicovideo.jp/watch/sm21914169		https://www5.atwiki.jp/hmiku/pages/26884.html
training_set	ヘイトフルワンダーランド	http://www.nicovideo.jp/watch/sm9536373		https://www5.atwiki.jp/hmiku/pages/8469.html
training_set	ヘルシーな生活	http://www.nicovideo.jp/watch/sm19451487		https://www5.atwiki.jp/hmiku/pages/23559.html
training_set	ベイビベイビベイビ	http://www.nicovideo.jp/watch/sm17068863	http://rokurin-utau.blogspot.jp/2011/07/ust-listing.html	https://www5.atwiki.jp/hmiku/pages/20661.html
training_set	ベベル	http://www.nicovideo.jp/watch/sm19916191		https://www5.atwiki.jp/hmiku/pages/24333.html
training_set	ペイメント	http://www.nicovideo.jp/watch/sm24664145		https://www5.atwiki.jp/hmiku/pages/26727.html
training_set	ホシメグリ	http://www.nicovideo.jp/watch/sm10056107		https://www5.atwiki.jp/hmiku/pages/8010.html
training_set	ホルマリンの海	http://www.nicovideo.jp/watch/sm19173202		https://www5.atwiki.jp/hmiku/pages/23156.html
training_set	ボーイズドントクライ	http://www.nicovideo.jp/watch/sm9522497	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/8533.html
training_set	ポラロイドロップ	http://www.nicovideo.jp/watch/sm18964957		https://www5.atwiki.jp/hmiku/pages/22877.html
training_set	ポンコツセカイ	http://www.nicovideo.jp/watch/sm20528839		https://www5.atwiki.jp/hmiku/pages/25074.html
training_set	ポンコツディストーカー	http://www.nicovideo.jp/watch/sm27705924		
training_set	マイラスト	http://www.nicovideo.jp/watch/sm13823962		https://www5.atwiki.jp/hmiku/pages/14902.html
training_set	マカロン	http://www.nicovideo.jp/watch/sm18579564		https://www5.atwiki.jp/hmiku/pages/18413.html
training_set	マジでぉこだょ？ァたし間違ってなぃ	http://www.nicovideo.jp/watch/sm22026707		https://www5.atwiki.jp/hmiku/pages/27035.html
training_set	マダム・メリーゴーランド	http://www.nicovideo.jp/watch/sm11958275		https://www5.atwiki.jp/hmiku/pages/11773.html
training_set	マダラカルト	http://www.nicovideo.jp/watch/sm17754841		https://www5.atwiki.jp/hmiku/pages/21575.html
training_set	ママ	http://www.nicovideo.jp/watch/sm26667276		
training_set	マーシャルの嬌声	http://www.nicovideo.jp/watch/sm17618927		https://www5.atwiki.jp/hmiku/pages/21402.html
training_set	マーメイド	http://www.nicovideo.jp/watch/sm14196898	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/15348.html
training_set	ミサイルキラー	http://www.nicovideo.jp/watch/sm21782397		https://www5.atwiki.jp/hmiku/pages/26651.html
training_set	ミラクルペイント	http://www.nicovideo.jp/watch/sm1588476	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/139.html
training_set	メイドの星からS・O・S	http://www.nicovideo.jp/watch/sm9979305	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/9171.html
training_set	メトロハドロンコライダー	http://www.nicovideo.jp/watch/sm26169031		
training_set	メランコリック	http://www.nicovideo.jp/watch/sm10444862		https://www5.atwiki.jp/hmiku/pages/9729.html
training_set	メリュー	http://www.nicovideo.jp/watch/sm26238908		
training_set	メリーバッド	http://www.nicovideo.jp/watch/sm26424943		
training_set	モウモクポエム	http://www.nicovideo.jp/watch/sm13389634		https://www5.atwiki.jp/hmiku/pages/14206.html
training_set	モラトリアン	http://www.nicovideo.jp/watch/sm19155180		https://www5.atwiki.jp/hmiku/pages/23125.html
training_set	ヤクビョウガミ	http://www.nicovideo.jp/watch/sm20694465		https://www5.atwiki.jp/hmiku/pages/25235.html
training_set	ヤンデ恋歌	http://www.nicovideo.jp/watch/sm5134729		https://www5.atwiki.jp/hmiku/pages/2881.html
training_set	ユカユカ☆ヘヴンリーナイト	http://www.nicovideo.jp/watch/sm22995303		https://www5.atwiki.jp/hmiku/pages/28586.html
training_set	ユラメク	http://www.nicovideo.jp/watch/sm5807851		https://www5.atwiki.jp/hmiku/pages/3768.html
training_set	ライアーダンス	http://www.nicovideo.jp/watch/sm28929186		
training_set	ライトラグ	http://www.nicovideo.jp/watch/1309334231		
training_set	ラウジーカ	http://www.nicovideo.jp/watch/sm16526758		https://www5.atwiki.jp/hmiku/pages/19800.html
training_set	ラジカル男女の唄	http://www.nicovideo.jp/watch/sm15145104		https://www5.atwiki.jp/hmiku/pages/17485.html
training_set	ラストエフェクト	http://www.nicovideo.jp/watch/sm14175555	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/15333.html
training_set	ラストステージ	http://www.nicovideo.jp/watch/sm12177762		https://www5.atwiki.jp/hmiku/pages/12187.html
training_set	ラストソング	http://www.nicovideo.jp/watch/sm12192649		https://www5.atwiki.jp/hmiku/pages/12164.html
training_set	ラットが死んだ	http://www.nicovideo.jp/watch/sm21872678		https://www5.atwiki.jp/hmiku/pages/19321.html
training_set	ラブソングを殺さないで	http://www.nicovideo.jp/watch/sm17619510		https://www5.atwiki.jp/hmiku/pages/21403.html
training_set	ラブドール	http://www.nicovideo.jp/watch/sm23668734		https://www5.atwiki.jp/hmiku/pages/29396.html
training_set	ラブミーギミー	http://www.nicovideo.jp/watch/sm21008890		
training_set	ラブレター・フロム・メランコリー	http://www.nicovideo.jp/watch/sm25795428		
training_set	ラプンツェル	http://www.nicovideo.jp/watch/sm29194168		https://www5.atwiki.jp/hmiku/pages/2778.html
training_set	ラヴゲイザー	http://www.nicovideo.jp/watch/sm8956763		https://www5.atwiki.jp/hmiku/pages/7456.html
training_set	リグレットメッセージ／悪ノ反転	http://www.nicovideo.jp/watch/sm3440324		https://www5.atwiki.jp/hmiku/pages/22223.html
training_set	リスキーゲーム	http://www.nicovideo.jp/watch/sm13236011		https://www5.atwiki.jp/hmiku/pages/13873.html
training_set	リトルランプライト	http://www.nicovideo.jp/watch/sm26998165		
training_set	リノリウムの床と教室戦争	http://www.nicovideo.jp/watch/sm19550431		https://www5.atwiki.jp/hmiku/pages/23749.html
training_set	リフレイン	http://www.nicovideo.jp/watch/sm16305544		https://www5.atwiki.jp/hmiku/pages/19408.html
training_set	リミテル感覚少年	http://www.nicovideo.jp/watch/sm19633128	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/23858.html
training_set	ルカルカ★ナイトフィーバー	http://www.nicovideo.jp/watch/sm6119955		https://www5.atwiki.jp/hmiku/pages/4251.html
training_set	ルーゲルダ	http://www.nicovideo.jp/watch/sm18600077		https://www5.atwiki.jp/hmiku/pages/22497.html
training_set	ルートスフィア	http://www.nicovideo.jp/watch/sm19049030		https://www5.atwiki.jp/hmiku/pages/22979.html
training_set	ルービックキューブ	http://www.nicovideo.jp/watch/sm16334416		https://www5.atwiki.jp/hmiku/pages/12327.html
training_set	レアノ	http://www.nicovideo.jp/watch/sm17164840		https://www5.atwiki.jp/hmiku/pages/20798.html
training_set	レイズ	http://www.nicovideo.jp/watch/sm23925671		https://www5.atwiki.jp/hmiku/pages/29729.html
training_set	レイニーデイズ	https://www.youtube.com/watch?v=pmeLvoXalqs	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/20487.html
training_set	レイワイテロリズム	http://www.nicovideo.jp/watch/sm21105730	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/25799.html
training_set	レコード・レド	http://www.nicovideo.jp/watch/sm17598383		https://www5.atwiki.jp/hmiku/pages/21686.html
training_set	レトルトアイロニー	http://www.nicovideo.jp/watch/sm25848073		
training_set	レプリカント	http://www.nicovideo.jp/watch/sm22388630		https://www5.atwiki.jp/hmiku/pages/27625.html
training_set	レンラクマダー？	http://www.nicovideo.jp/watch/sm6926837		https://www5.atwiki.jp/hmiku/pages/5109.html
training_set	ロケットサイダー	http://www.nicovideo.jp/watch/sm26848673		
training_set	ロシアンルーレット	http://www.nicovideo.jp/watch/sm15255879		https://www5.atwiki.jp/hmiku/pages/17658.html
training_set	ロジックエージェント	http://www.nicovideo.jp/watch/sm26339242		
training_set	ロストエンファウンド	http://www.nicovideo.jp/watch/sm11323864	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/10762.html
training_set	ロストワンの号哭	http://www.nicovideo.jp/watch/sm20244918		https://www5.atwiki.jp/hmiku/pages/24683.html
training_set	ロマンスニフレ	http://www.nicovideo.jp/watch/sm10385393		https://www5.atwiki.jp/hmiku/pages/9633.html
training_set	ロマンティックディスタンス	http://www.nicovideo.jp/watch/sm24499877		https://www5.atwiki.jp/hmiku/pages/30391.html
training_set	ロミオとシンデレラ	http://www.nicovideo.jp/watch/sm6666016	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/4804.html
training_set	ローリンガール	http://www.nicovideo.jp/watch/sm9714351		https://www5.atwiki.jp/hmiku/pages/8759.html
training_set	ローレライ	http://www.nicovideo.jp/watch/sm20615007		https://www5.atwiki.jp/hmiku/pages/25082.html
training_set	ワンダーランドと羊の歌	http://www.nicovideo.jp/watch/sm11264170		https://www5.atwiki.jp/hmiku/pages/10680.html
training_set	ワンルーム・オール・ザット・ジャズ	http://www.nicovideo.jp/watch/sm16875924		https://www5.atwiki.jp/hmiku/pages/20390.html
training_set	ワープアンドワープ	http://www.nicovideo.jp/watch/sm18375657		https://www5.atwiki.jp/hmiku/pages/22273.html
training_set	ワールドアウトサイド	http://www.nicovideo.jp/watch/sm5462015	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/3289.html
training_set	ワールドイズマイン	http://www.nicovideo.jp/watch/sm3504435		https://www5.atwiki.jp/hmiku/pages/1319.html
training_set	ワールド・コーリング	http://www.nicovideo.jp/watch/sm19262932		https://www5.atwiki.jp/hmiku/pages/23273.html
training_set	ワールド・ランプシェード	http://www.nicovideo.jp/watch/sm21544661		https://www5.atwiki.jp/hmiku/pages/26353.html
training_set	一方通行	http://www.nicovideo.jp/watch/sm14301091		https://www5.atwiki.jp/hmiku/pages/15495.html
training_set	一途な片思い、実らせたい小さな幸せ。	http://www.nicovideo.jp/watch/sm19418883		https://www5.atwiki.jp/hmiku/pages/23521.html
training_set	七彩ボタン	http://www.nicovideo.jp/watch/sm17702717		
training_set	七転び八起きない	http://www.nicovideo.jp/watch/sm23092092		https://www5.atwiki.jp/hmiku/pages/28686.html
training_set	世界の淵で二人だけの舞踏会	https://www.youtube.com/watch?v=7F2TSDfesvk		https://www5.atwiki.jp/hmiku/pages/20625.html
training_set	世界を壊している	http://www.nicovideo.jp/watch/sm26705595		
training_set	世界寿命と最後の一日	http://www.nicovideo.jp/watch/sm21758815		https://www5.atwiki.jp/hmiku/pages/26620.html
training_set	世迷言ユニバース	http://www.nicovideo.jp/watch/sm17565901		https://www5.atwiki.jp/hmiku/pages/21308.html
training_set	二次元ドリームフィーバー	http://www.nicovideo.jp/watch/sm16973327		https://www5.atwiki.jp/hmiku/pages/20512.html
training_set	京都ダ菓子屋センソー	http://www.nicovideo.jp/watch/sm24033879		https://www5.atwiki.jp/hmiku/pages/29903.html
training_set	人生は吠える	http://www.nicovideo.jp/watch/sm22987299		
training_set	人生リセットボタン	http://www.nicovideo.jp/watch/sm16110005	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/19014.html
training_set	人造エネミー	http://www.nicovideo.jp/watch/sm13628080	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/14634.html
training_set	人間なんか大嫌い	http://www.nicovideo.jp/watch/sm11526354		https://www5.atwiki.jp/hmiku/pages/11081.html
training_set	人類五分前仮説	http://www.nicovideo.jp/watch/sm25443008		https://www5.atwiki.jp/hmiku/pages/31252.html
training_set	仇返しシンドローム	http://www.nicovideo.jp/watch/sm19509983		https://www5.atwiki.jp/hmiku/pages/23665.html
training_set	伏目がちな少女	http://www.nicovideo.jp/watch/sm16938809		
training_set	会いたい	http://www.nicovideo.jp/watch/sm11713594		https://www5.atwiki.jp/hmiku/pages/11416.html
training_set	侍ガール	http://www.nicovideo.jp/watch/sm29550154		
training_set	側頭葉は静かに笑う	http://www.nicovideo.jp/watch/sm13688853		https://www5.atwiki.jp/hmiku/pages/14630.html
training_set	僕がモンスターになった日	http://www.nicovideo.jp/watch/sm27962865		
training_set	僕はまだ本気出してないだけ	http://www.nicovideo.jp/watch/sm13634571		https://www5.atwiki.jp/hmiku/pages/14542.html
training_set	僕は初音ミクとキスをした	http://www.nicovideo.jp/watch/sm20887153	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/25508.html
training_set	僕は空気が嫁ない	http://www.nicovideo.jp/watch/sm21744668		https://www5.atwiki.jp/hmiku/pages/26598.html
training_set	僕みたいな君　君みたいな僕	http://www.nicovideo.jp/watch/nm4862028		https://www5.atwiki.jp/hmiku/pages/2573.html
training_set	先天性ブリキ症候群	http://www.nicovideo.jp/watch/sm17892739		https://www5.atwiki.jp/hmiku/pages/21730.html
training_set	先生と少女騒動-第一審公判-	http://www.nicovideo.jp/watch/sm19065203		https://www5.atwiki.jp/hmiku/pages/23007.html
training_set	光よ	http://www.nicovideo.jp/watch/sm28836303		
training_set	六波羅神楽絵巻	http://www.nicovideo.jp/watch/sm23978306		https://www5.atwiki.jp/hmiku/pages/29809.html
training_set	円尾坂の仕立屋	http://www.nicovideo.jp/watch/sm9032932		https://www5.atwiki.jp/hmiku/pages/7596.html
training_set	冬の虫	http://www.nicovideo.jp/watch/sm2518850		https://www5.atwiki.jp/hmiku/pages/1067.html
training_set	冷たい手	http://www.nicovideo.jp/watch/sm16659931		https://www5.atwiki.jp/hmiku/pages/20079.html
training_set	初めての恋が終わる時	http://www.nicovideo.jp/watch/sm5524166	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/3349.html
training_set	初音ミクの戸惑	http://www.nicovideo.jp/watch/sm10114759		https://www5.atwiki.jp/hmiku/pages/9298.html
training_set	前夜祭の黒猫	http://www.nicovideo.jp/watch/nm8629535		https://www5.atwiki.jp/hmiku/pages/7153.html
training_set	剛毛ハート	http://www.nicovideo.jp/watch/nm16385183		https://www5.atwiki.jp/hmiku/pages/19537.html
training_set	劇場愛歌	http://www.nicovideo.jp/watch/sm25645403		https://www5.atwiki.jp/hmiku/pages/31449.html
training_set	十六夜夢想	http://www.nicovideo.jp/watch/sm4251883		https://www5.atwiki.jp/hmiku/pages/1922.html
training_set	千本桜	http://www.nicovideo.jp/watch/sm15630734	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/18305.html
training_set	参月の雨	http://www.nicovideo.jp/watch/sm6604788		https://www5.atwiki.jp/hmiku/pages/4819.html
training_set	古書屋敷殺人事件	http://www.nicovideo.jp/watch/sm18257340		https://www5.atwiki.jp/hmiku/pages/22143.html
training_set	吉原ラメント	http://www.nicovideo.jp/watch/sm18395392		
training_set	同級生	http://www.nicovideo.jp/watch/sm24825927		https://www5.atwiki.jp/hmiku/pages/30681.html
training_set	君がそばにいるように	http://www.nicovideo.jp/watch/sm14462775		https://www5.atwiki.jp/hmiku/pages/15940.html
training_set	君が死ぬのを眺めているよ	http://www.nicovideo.jp/watch/sm17100325		https://www5.atwiki.jp/hmiku/pages/20717.html
training_set	君の体温	http://www.nicovideo.jp/watch/sm9189786		https://www5.atwiki.jp/hmiku/pages/7827.html
training_set	君の知らない物語	http://www.nicovideo.jp/watch/sm8899411		
training_set	君の音が	http://www.nicovideo.jp/watch/sm18078228		https://www5.atwiki.jp/hmiku/pages/21918.html
training_set	君色に染まる	http://www.nicovideo.jp/watch/sm27529228		
training_set	告白予行練習	http://www.nicovideo.jp/watch/sm19218102	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/23212.html
training_set	呼吸	http://www.nicovideo.jp/watch/sm6096404		https://www5.atwiki.jp/hmiku/pages/5707.html
training_set	命のユースティティア	http://www.nicovideo.jp/watch/sm21986604		https://www5.atwiki.jp/hmiku/pages/26986.html
training_set	嗤うマネキン	http://www.nicovideo.jp/watch/sm28493065		
training_set	嘘ついてるの	http://www.nicovideo.jp/watch/sm1518089		https://www5.atwiki.jp/hmiku/pages/385.html
training_set	嘘つきの世界	http://www.nicovideo.jp/watch/sm14695840		https://www5.atwiki.jp/hmiku/pages/16545.html
training_set	嘘つきベティ	http://www.nicovideo.jp/watch/sm15874914	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/12576.html
training_set	嘘とぬいぐるみ	http://www.nicovideo.jp/watch/sm19497806		https://www5.atwiki.jp/hmiku/pages/23640.html
training_set	四ツ谷さんによろしく	http://www.nicovideo.jp/watch/sm21113325		https://www5.atwiki.jp/hmiku/pages/25821.html
training_set	回らないトゥシューズ	http://www.nicovideo.jp/watch/sm23062160		https://www5.atwiki.jp/hmiku/pages/28670.html
training_set	地球最後の告白を	http://www.nicovideo.jp/watch/sm18198019	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/22043.html
training_set	境界線のセレスティア	http://www.nicovideo.jp/watch/sm14490969	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/16029.html
training_set	声を聞かせて	http://www.nicovideo.jp/watch/sm7897596	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/6172.html
training_set	夏の終わり、恋の始まり	http://www.nicovideo.jp/watch/sm18632219		https://www5.atwiki.jp/hmiku/pages/22545.html
training_set	夕景イエスタデイ	http://www.nicovideo.jp/watch/sm21513190		https://www5.atwiki.jp/hmiku/pages/26308.html
training_set	夕暮れ後悔、君と僕	http://www.nicovideo.jp/watch/sm17988318		https://www5.atwiki.jp/hmiku/pages/25205.html
training_set	夕空センチメンタル	http://www.nicovideo.jp/watch/sm27414630		
training_set	夜もすがら君想ふ	http://www.nicovideo.jp/watch/sm23189603		https://www5.atwiki.jp/hmiku/pages/28806.html
training_set	夜咄ディセイブ	http://www.nicovideo.jp/watch/sm20116702		https://www5.atwiki.jp/hmiku/pages/24564.html
training_set	夜明けと蛍	http://www.nicovideo.jp/watch/sm24892241		https://www5.atwiki.jp/hmiku/pages/30746.html
training_set	夜空色シンパシズム	http://www.nicovideo.jp/watch/sm15744975	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/18457.html
training_set	夢と葉桜	http://www.nicovideo.jp/watch/sm15034898		https://www5.atwiki.jp/hmiku/pages/17261.html
training_set	夢喰い白黒バク	http://www.nicovideo.jp/watch/sm14926860		https://www5.atwiki.jp/hmiku/pages/17017.html
training_set	夢地図	http://www.nicovideo.jp/watch/sm14308995		https://www5.atwiki.jp/hmiku/pages/15496.html
training_set	夢続きドロップス	http://www.nicovideo.jp/watch/sm18609730		https://www5.atwiki.jp/hmiku/pages/22519.html
training_set	夢花火	http://www.nicovideo.jp/watch/sm21489609		https://www5.atwiki.jp/hmiku/pages/21764.html
training_set	大空色のHi-To-Mi	http://www.nicovideo.jp/watch/nm6610413	https://sites.google.com/site/utauust/	https://www5.atwiki.jp/hmiku/pages/5495.html
training_set	天使マディと最終電車	http://www.nicovideo.jp/watch/sm20404319		https://www5.atwiki.jp/hmiku/pages/24905.html
